  dataset        a v_congruent t0_congruent v_incongruent t0_incongruent  penalty      fit     time   method
 flanker_std_DDM_subject489   4.6386   9.8120   0.2111   8.2754   0.2529   0.0000 -95.5602   0.0080       ML
 flanker_std_DDM_subject490   1.5827   5.8408   0.3334   5.4941   0.4036   0.0000 -92.8433   0.0050       ML
 flanker_std_DDM_subject491   0.9277   3.3058   0.3667   1.6785   0.3978   0.0000 -50.8670   0.0050       ML
 flanker_std_DDM_subject492   0.9126   4.7381   0.3201   1.3171   0.3293   0.0000 -61.7701   0.0050       ML
 flanker_std_DDM_subject493   1.3793   4.6421   0.3310   2.5889   0.3348   0.0000 -57.9352   0.0050       ML
 flanker_std_DDM_subject494   1.3152   4.2835   0.3196   2.0872   0.3153   0.0000 -47.5707   0.0050       ML
 flanker_std_DDM_subject495   1.3293   3.7414   0.3270   2.2809   0.3711   0.0000 -43.8235   0.0040       ML
 flanker_std_DDM_subject496   1.1763   5.8470   0.3488   4.1227   0.3930   0.0000 -92.4558   0.0050       ML
 flanker_std_DDM_subject497  10.0000   9.0632   0.0367   9.7938   0.1055   0.0000 -74.6432   0.0070       ML
 flanker_std_DDM_subject498   5.1828   8.7337   0.2145   6.3551   0.1878   0.0000 -73.9501   0.0060       ML
 flanker_std_DDM_subject499   2.8237   7.4474   0.2294   7.9634   0.3036   0.0000 -98.3265   0.0280       ML
 flanker_std_DDM_subject5   1.1320   3.9807   0.3661   2.7997   0.4033   0.0000 -61.8337   0.0050       ML
 flanker_std_DDM_subject50   4.2739   6.7444   0.2295   5.0000   0.2422   0.0000 -57.5327   0.0060       ML
 flanker_std_DDM_subject500   5.9009   9.8413   0.1074   8.9322   0.1518   0.0000 -91.1337   0.0070       ML
 flanker_std_DDM_subject501   1.9689   4.1301   0.3099   2.1534   0.1999   0.0000 -28.4982   0.0040       ML
 flanker_std_DDM_subject502   1.8286   6.1326   0.3613   4.0379   0.3857   0.0000 -75.3247   0.0050       ML
 flanker_std_DDM_subject503   2.1371   7.0456   0.3871   4.8432   0.4274   0.0000 -83.6599   0.0050       ML
 flanker_std_DDM_subject504   1.4173   5.6521   0.3788   3.5121   0.3726   0.0000 -76.4453   0.0040       ML
 flanker_std_DDM_subject505   1.3557   3.7289   0.3518   2.1366   0.3819   0.0000 -39.7171   0.0040       ML
 flanker_std_DDM_subject506   1.8532   4.8700   0.3384   2.6539   0.3675   0.0000 -46.8257   0.0040       ML
 flanker_std_DDM_subject507   3.3025   7.0763   0.2848   6.1677   0.3416   0.0000 -77.2934   0.0060       ML
 flanker_std_DDM_subject508   1.3578   4.8528   0.3091   4.8087   0.3401   0.0000 -83.4187   0.0040       ML
 flanker_std_DDM_subject509   1.5036   5.4852   0.3527   4.0582   0.3686   0.0000 -77.3296   0.0040       ML
 flanker_std_DDM_subject51   0.9632   3.9269   0.2796   1.5675   0.3086   0.0000 -55.2310   0.0040       ML
 flanker_std_DDM_subject510   1.7390   4.1057   0.3055   2.7816   0.3136   0.0000 -44.1332   0.0040       ML
 flanker_std_DDM_subject511   1.5180   5.0408   0.3522   2.0298   0.3371   0.0000 -47.0946   0.0050       ML
 flanker_std_DDM_subject513   1.4741   2.5096   0.3243   1.9459   0.3801   0.0000 -16.3093   0.0040       ML
 flanker_std_DDM_subject514   2.2887   4.8858   0.3334   2.8500   0.3051   0.0000 -41.1216   0.0050       ML
 flanker_std_DDM_subject515   1.0378   6.3558   0.3454   2.5148   0.3365   0.0000 -79.5255   0.0060       ML
 flanker_std_DDM_subject516   1.1554   4.4064   0.4389   3.4526   0.4652   0.0000 -71.5303   0.0050       ML
 flanker_std_DDM_subject517   1.2019   5.7141   0.3325   3.0261   0.3365   0.0000 -76.4583   0.0060       ML
 flanker_std_DDM_subject518   2.6914   5.4773   0.3012   5.4879   0.3750   0.0000 -69.1294   0.0050       ML
 flanker_std_DDM_subject519   2.4161   7.7764   0.2923   5.6053   0.3113   0.0000 -89.9392   0.0050       ML
 flanker_std_DDM_subject52   4.2436   7.2463   0.2542   7.0217   0.3182   0.0000 -75.6224   0.0060       ML
 flanker_std_DDM_subject520   0.9393   5.4230   0.3475   2.6390   0.3790   0.0000 -81.1919   0.0060       ML
 flanker_std_DDM_subject521   1.3142   4.8517   0.3571   3.1337   0.3619   0.0000 -67.4187   0.0040       ML
 flanker_std_DDM_subject522   1.3285   5.6863   0.3228   1.6995   0.2550   0.0000 -52.1543   0.0060       ML
 flanker_std_DDM_subject523   1.5264   4.8349   0.3605   6.2354   0.4603   0.0000 -91.6400   0.0260       ML
 flanker_std_DDM_subject524   1.0687   5.6260   0.3181   3.2013   0.3430   0.0000 -83.2484   0.0050       ML
 flanker_std_DDM_subject525   0.9815   4.3398   0.3373   1.9190   0.3694   0.0000 -63.6833   0.0050       ML
 flanker_std_DDM_subject527   1.8056   4.6636   0.3175   3.8336   0.3915   0.0000 -61.1894   0.0050       ML
 flanker_std_DDM_subject528   1.9536   2.2889   0.3649   2.1319   0.4058   0.0000  -2.9872   0.0040       ML
 flanker_std_DDM_subject529   1.2496   3.8869   0.3666   2.8118   0.3863   0.0000 -56.2624   0.0040       ML
 flanker_std_DDM_subject53   1.0365   7.0193   0.3279   2.8959   0.3325   0.0000 -92.7164   0.0040       ML
 flanker_std_DDM_subject530   1.5267   7.2012   0.3360   2.5290   0.3159   0.0000 -70.9802   0.0070       ML
 flanker_std_DDM_subject531   2.2128   5.7336   0.3046   3.3348   0.3109   0.0000 -56.3920   0.0090       ML
 flanker_std_DDM_subject533   1.3808   2.8831   0.4205   2.2890   0.4703   0.0000 -32.0572   0.0080       ML
 flanker_std_DDM_subject534   5.1839   9.3422   0.2022   9.2821   0.2649   0.0000 -94.8725   0.0090       ML
 flanker_std_DDM_subject535   2.6123   4.0883   0.2509   4.3641   0.3478   0.0000 -46.2000   0.0080       ML
 flanker_std_DDM_subject536   1.3425   4.2032   0.3885   2.9532   0.4922   0.0000 -57.9926   0.0050       ML
 flanker_std_DDM_subject537   1.2741   4.8947   0.3023   3.6880   0.3415   0.0000 -75.9425   0.0050       ML
 flanker_std_DDM_subject538   1.4033   5.0945   0.3790   3.5142   0.3730   0.0000 -71.3270   0.0050       ML
 flanker_std_DDM_subject539   1.4170   3.5706   0.4062   3.3926   0.5015   0.0000 -54.6138   0.0040       ML
 flanker_std_DDM_subject54   3.0829   7.1879   0.3344   7.6240   0.4454   0.0000 -91.5509   0.0050       ML
 flanker_std_DDM_subject540   2.0339   5.4130   0.3986   4.2697   0.4555   0.0000 -67.4271   0.0050       ML
 flanker_std_DDM_subject541   1.4020   4.4970   0.4265   4.5973   0.5077   0.0000 -78.7271   0.0060       ML
 flanker_std_DDM_subject543   1.8013   3.6719   0.3280   2.6901   0.4027   0.0000 -36.1283   0.0050       ML
 flanker_std_DDM_subject544   9.9997  15.0221   0.1581   9.0796   0.0596   0.0000 -94.6309   0.0090       ML
 flanker_std_DDM_subject545   9.9995  11.0358   0.1229  10.4756   0.1194   0.0000 -85.5183   0.0080       ML
 flanker_std_DDM_subject546   0.9559   5.3954   0.3833   4.2416   0.4172   0.0000 -99.7823   0.0070       ML
 flanker_std_DDM_subject550   1.1362   5.3860   0.2928   2.7797   0.3221   0.0000 -75.1017   0.0050       ML
 flanker_std_DDM_subject551   1.4224   2.9491   0.3750   3.6722   0.4563   0.0000 -49.5528   0.0050       ML
 flanker_std_DDM_subject552   1.7867   5.5697   0.4244   3.7762   0.4977   0.0000 -69.6227   0.0050       ML
 flanker_std_DDM_subject554   3.7171   6.5431   0.3138   5.3372   0.3633   0.0000 -63.2164   0.0050       ML
 flanker_std_DDM_subject555   1.5796   7.6773   0.3170   4.7837   0.3119   0.0000 -98.6534   0.0050       ML
 flanker_std_DDM_subject556   1.0214   5.4240   0.3169   2.0465   0.3129   0.0000 -71.5535   0.0050       ML
 flanker_std_DDM_subject557   1.1279   4.6328   0.4161   1.9162   0.4357   0.0000 -57.9503   0.0050       ML
 flanker_std_DDM_subject558   1.2240   3.0477   0.4329   1.6505   0.4259   0.0000 -29.1941   0.0040       ML
 flanker_std_DDM_subject559   1.2374   5.1162   0.3575   2.5093   0.3530   0.0000 -65.6793   0.0050       ML
 flanker_std_DDM_subject56   2.9066   7.1719   0.2761   5.8863   0.3016   0.0000 -81.7555   0.0060       ML
 flanker_std_DDM_subject560   1.5780   5.6055   0.3284   4.4983   0.3550   0.0000 -81.7465   0.0070       ML
 flanker_std_DDM_subject561   1.4452   5.3689   0.3908   4.2093   0.4503   0.0000 -80.8597   0.0040       ML
 flanker_std_DDM_subject562   1.3282   4.0878   0.2923   3.1841   0.3233   0.0000 -61.3829   0.0050       ML
 flanker_std_DDM_subject563   1.2699   3.5632   0.3024   2.5592   0.3395   0.0000 -48.3008   0.0050       ML
 flanker_std_DDM_subject564   8.0994   5.2174   0.0173   4.8502   0.0620   0.0000 -21.8234   0.0090       ML
 flanker_std_DDM_subject565   9.9917  14.4875   0.1437  13.4293   0.1757   0.0000 -111.3951   0.0170       ML
 flanker_std_DDM_subject566   1.5214   4.6835   0.4143   5.4850   0.5166   0.0000 -84.7427   0.0060       ML
 flanker_std_DDM_subject567   2.0300   2.6918   0.4007   2.5889   0.5539   0.0000 -16.3753   0.0040       ML
 flanker_std_DDM_subject57   1.4267   4.4428   0.3340   3.1367   0.3529   0.0000 -60.1845   0.0040       ML
 flanker_std_DDM_subject58   1.3341   4.0223   0.4912   3.7703   0.5750   0.0000 -66.3370   0.0050       ML
 flanker_std_DDM_subject6   1.1287   4.0988   0.3665   3.4213   0.4064   0.0000 -70.9795   0.0050       ML
 flanker_std_DDM_subject60   0.9382   3.3289   0.3477   2.1972   0.3591   0.0000 -56.0841   0.0050       ML
 flanker_std_DDM_subject62   1.2042   2.1301   0.3157   1.2965   0.3408   0.0000  -7.5581   0.0040       ML
 flanker_std_DDM_subject63   1.4669   4.6954   0.3744   2.7387   0.3891   0.0000 -55.3412   0.0040       ML
 flanker_std_DDM_subject64   0.9347   3.6013   0.3267   1.4243   0.3318   0.0000 -48.2129   0.0050       ML
 flanker_std_DDM_subject65   3.1972   7.3416   0.2595   6.9782   0.3061   0.0000 -84.4587   0.0070       ML
 flanker_std_DDM_subject66   1.1516   3.4870   0.3540   2.2725   0.3803   0.0000 -46.6388   0.0040       ML
 flanker_std_DDM_subject67   1.6709   2.2894   0.3831   2.2141   0.4503   0.0000 -10.6193   0.0050       ML
 flanker_std_DDM_subject68   2.1950   6.0128   0.3535   5.6704   0.4228   0.0000 -82.5834   0.0050       ML
 flanker_std_DDM_subject69   1.2802   2.2440   0.3637   2.4063   0.4382   0.0000 -24.5050   0.0040       ML
 flanker_std_DDM_subject70   1.1668   4.0645   0.3373   2.0458   0.3559   0.0000 -51.2883   0.0050       ML
 flanker_std_DDM_subject71   3.1855   5.0358   0.3641   4.7969   0.4602   0.0000 -52.9219   0.0040       ML
 flanker_std_DDM_subject72   1.2276   6.5816   0.3562   4.1365   0.3952   0.0000 -96.0089   0.0040       ML
 flanker_std_DDM_subject73   1.6863   1.1879   0.4649   1.2260   0.5334   0.0000  32.4814   0.0030       ML
 flanker_std_DDM_subject75   4.1326   7.0497   0.3238   5.6874   0.3673   0.0000 -65.5354   0.0050       ML
 flanker_std_DDM_subject76   1.5391   4.4190   0.3765   2.9304   0.3792   0.0000 -55.0574   0.0040       ML
 flanker_std_DDM_subject78   1.0997   5.3907   0.4100   2.9437   0.3909   0.0000 -74.0647   0.0050       ML
 flanker_std_DDM_subject8   1.7410   6.2855   0.3452   8.2829   0.4780   0.0000 -110.3329   0.0060       ML
 flanker_std_DDM_subject80   2.8404   6.2905   0.2757   8.0066   0.4038   0.0000 -90.7040   0.0080       ML
 flanker_std_DDM_subject81   1.2328   3.5082   0.3993   2.9526   0.4033   0.0000 -54.3494   0.0130       ML
 flanker_std_DDM_subject83   1.6502   6.3927   0.3251   3.2861   0.2906   0.0000 -72.5764   0.0050       ML
 flanker_std_DDM_subject84   9.9013   9.5972   0.0004   9.2195   0.0570   0.0000 -74.3420   0.0060       ML
 flanker_std_DDM_subject85   1.6553   5.9226   0.3835   5.8188   0.4395   0.0000 -94.1449   0.0050       ML
 flanker_std_DDM_subject86   1.3446   4.0081   0.3878   2.4082   0.4163   0.0000 -48.8229   0.0040       ML
 flanker_std_DDM_subject88   3.5219   7.6858   0.3182   5.3708   0.2985   0.0000 -72.9923   0.0050       ML
 flanker_std_DDM_subject91   2.1981   6.0156   0.3800   4.8226   0.4257   0.0000 -75.2261   0.0070       ML
 flanker_std_DDM_subject92   1.1939   4.2834   0.3295   2.5661   0.3760   0.0000 -61.9030   0.0060       ML
 flanker_std_DDM_subject93   1.4879   3.0404   0.3224   2.3930   0.3266   0.0000 -31.3782   0.0040       ML
 flanker_std_DDM_subject94   1.1773   2.9505   0.3233   1.1788   0.3078   0.0000 -19.9612   0.0060       ML
 flanker_std_DDM_subject95   1.4890   2.3410   0.3597   2.8274   0.4068   0.0000 -26.3605   0.0060       ML
 flanker_std_DDM_subject96   1.4538   5.0085   0.3831   4.5565   0.4360   0.0000 -81.0150   0.0070       ML
 flanker_std_DDM_subject97   1.1909   4.6719   0.3564   1.1151   0.3139   0.0000 -37.5521   0.0060       ML
 flanker_std_DDM_subject98   1.1683   6.2849   0.3899   5.9551   0.4550   0.0000 -112.1076   0.0060       ML
