id,meta_start,meta_captcha,meta_resolution_ratio,meta_resolution_height,dems_edu,dems_class_current,chaos01,chaos02,chaos03,chaos04,chaos05,chaos06,chaos07,chaos08,chaos09,chaos10,chaos11,chaos12,chaos13,chaos14,chaos15,unp01,unp02,unp03,unp04,unp05,unp06,unp07,unp08,unp_moving,unp_other_adults,unp_female_fig_num,unp_female_fig_rom,unp_male_fig_num,unp_male_fig_rom,quic01,quic02,quic03,quic04,quic05,quic06,quic07,quic08,quic09,quic10,quic11,quic12,quic13,quic14,quic15,quic16,quic17,quic18,quic19,quic20,quic21,quic22,quic23,quic24,quic25,quic26,quic27,quic28,quic29,quic30,quic31,quic32,quic33,quic34,quic35,quic36,quic37,change_env01,change_env02,change_env03,change_env04,change_env_mean,change_env_missing,chaos_mean,chaos_missing,quic_monitoring_mean,quic_monitoring_missing,quic_par_predict_mean,quic_par_predict_missing,quic_par_env_mean,quic_par_env_missing,quic_phys_env_mean,quic_phys_env_missing,quic_safety_mean,quic_safety_missing,quic_total_mean,quic_total_missing,unp_moving_binned,unp_male_fig_rom_binned,unp_female_fig_rom_binned,unp_pcunp_quic_comp,unp_subj_comp,unp_obj_comp,unp_comp,violence01,violence02,violence03,violence04,violence05,violence06,violence07,fighting_mean,vio_comp,ses01,ses02,ses03,ses04,ses05,ses06,ses07,ses_subj_comp,ses_subj_missing,ses_obj_comp,ses_obj_missing,ses_comp,att_style01,att_style02,att_style03,att_style04,att_style05,att_style06,att_style07,att_style08,att_style09,att_style10,att_style11,att_style12,att_style13,att_style14,att_style_int,att_style_ext,impuls01,impuls02,impuls03,impuls04,impuls05,fos01,fos02,fos03,fos04,fos05,fos06,fos07,fos08,fos09,fos10,fos11,fos12,fos13,fos14,fos15,impuls_mean,impuls_missing.x,fos_pa_mean,fos_pa_missing,fos_tp_mean,fos_tp_missing,fos_fc_mean,fos_fc_missing,fos_fo_mean,fos_fo_missing,depression01,depression02,depression03,depression04,depression05,depression06,depression07,depression08,depression09,depression10,depression11,depression12,depression13,depression14,depression15,depression16,depression17,depression18,depression19,depression20,depression_mean,impuls_missing.y,dems_ethnicity,dems_ethnicity_mixed,dems_age,dems_sex,dems_gender,dems_gender_4_text,att_check01,att_check02,att_getup,att_interrupted,att_noise,attention_check_sum,attention_interrupt_sum,ex_narb_NA_selfreport_pass,ex_narb_attention_checks_pass,ex_narb_suspect_responses_pass,ex_narb_resolution_ratio,ex_narb_resolution_height,rt_flanker_congruent,rt_flanker_incongruent,acc_flanker_congruent,acc_flanker_incongruent,flanker_data_long,rt_globloc_global,rt_globloc_local,acc_globloc_global,acc_globloc_local,a_flanker,t0_flanker,p_flanker,rd_flanker,sda_flanker,g2_flanker,bbic_flanker,interference_flanker,ssp_refit,hddm_a_fixed,hddm_v_local,hddm_v_global,hddm_t0_local,hddm_t0_global,final_width_px,scale_factor,no_resize,fullscreenenter,fullscreenexit,blur_event,focus_event,event_during_flanker,event_during_globloc
459,2023-05-09T14:24:23Z,1,1.7777777777777777,900,4,3,2,1,4,1,1,1,3,1,3,3,1,1,1,2,2,1,1,1,1,1,1,1,1,0,2,0,0,0,0,3,3,1,4,4,2,2,4,3,2,4,3,3,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1.25,0,1.8,0,2.888888888888889,0,2,0,1.1666666666666667,0,1.5714285714285714,0,1,0,1.9189189189189189,0,0,0,0,-0.8258232603666787,-0.8306771650446354,-0.5592950350652188,-0.6949861000549271,1,1,3,3,1,4,4,2,0.13090955021212852,4,4,5,4,4,3,5,4.142857142857143,0,0.34415878199207783,0,0.646274195908437,3,NA,2,4,5,3,3,3,2,2,3,2,4,3,2.6666666666666665,3.2857142857142856,3,4,2,3,3,3,4,4,5,4,1,2,4,1,4,4,4,5,2,4,3,0,3,0,3.6,0,3.6,0,3.4,0,1,2,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1.25,0,"Hispanic of Latino (e.g., Mexican American, Central American, and others)",0,20,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.622,0.6399032258064516,1,0.96875,,1.2902413793103449,1.2467714285714286,0.9666666666666667,1,0.068,0.44,0.4,0.023,1.381,42.114299429178566,1866.041891144952,60.04347826086957,FALSE,2.5782570933333333,1.506913094,1.3204246856666666,0.38455190733333333,0.3524347783333333,322,0.9540740740740741,0,1,0,1,2,FALSE,FALSE
460,2023-05-09T15:29:44Z,1,2.388888888888889,1440,3,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,0,0,0,0,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,2,2,1,1,1,2,2,1,2,1,2,2,1.75,0,1.3333333333333333,0,1.2222222222222223,0,1,0,1.6666666666666667,0,1.5714285714285714,0,1.6666666666666667,0,1.3243243243243243,0,2,0,0,-1.1758033016412577,-1.2600333712931715,0.001669047977591695,-0.62918216165779,3,3,5,3,1,4,5,4,1.3683546730912615,3,3,4,3,1,1,2,2.4285714285714284,0,-0.7652935915493467,0,-0.9337312705516518,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1.2857142857142858,1.2857142857142858,1,1,1,1,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,1,0,5,0,4.8,0,4.8,0,4.866666666666666,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1.05,0,"White, Caucasian, Anglo, European American",0,30,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.4959375,0.56103125,1,1,,0.5669655172413793,0.6827647058823529,0.9666666666666667,0.9714285714285714,0.114,0.328,0.679,0.013,1.169,128.98953301199543,1917.416965604927,89.92307692307693,FALSE,1.3837038133333333,2.562992765,2.7411902066666665,0.441243677,0.3653343003333333,352,1.0429629629629629,0,1,0,0,1,FALSE,FALSE
461,2023-05-09T14:30:53Z,1,1.7786458333333333,768,6,2,4,2,2,3,2,1,4,3,3,2,3,3,1,4,3,2,3,1,1,2,2,3,3,0,2,0,0,0,0,3,3,2,3,3,1,2,3,3,2,2,2,1,3,2,3,2,2,3,3,3,4,1,1,1,3,2,1,1,3,1,4,3,3,1,1,1,1,1,1,1,1,0,2.6666666666666665,0,2.5555555555555554,0,2.3333333333333335,0,2,0,2.2857142857142856,0,1,0,2.2162162162162162,0,0,0,0,0.011344906545808624,0.09537273395873354,-0.632969232584075,-0.2687982493126707,2,2,4,1,1,2,1,1,-0.5253101951872988,4,4,4,4,1,1,5,3.2857142857142856,0,0.06862140654866308,0,0.028874445225197297,2,2,2,3,2,1,2,2,2,2,2,2,2,2,1.8571428571428572,2.142857142857143,1,2,1,1,2,4,4,4,4,3,5,3,5,4,3,4,3,4,3,4,1.4,0,3.8,0,3.8,0,3.8,0,3.8,0,2,1,1,3,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,2,1.55,0,"Black or African American & White, Caucasian, Anglo, European American",1,28,1,2,NA,5,2,1,0,1,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,0.6166333333333334,0.6806129032258065,1,0.96875,,0.7918620689655173,0.9845142857142857,1,0.9722222222222222,0.082,0.42,0.489,0.018,1.848,93.63916634654204,1929.5244180618351,102.66666666666669,FALSE,2.04149793,1.7332709753333333,2.294433386666667,0.42340407133333335,0.35315183666666666,304,0.9007407407407407,1,1,1,1,2,FALSE,FALSE
462,2023-05-09T14:32:14Z,0.8999999761581421,1.7777777777777777,1440,6,3,5,4,3,4,3,3,4,4,3,3,3,4,2,4,3,3,5,1,3,5,5,5,5,2,1,1,0,1,0,2,4,3,3,3,4,2,2,4,2,3,5,2,4,2,4,3,5,5,5,5,5,1,2,2,3,3,3,3,3,3,2,2,2,4,4,5,2,2,2,2,2,0,3.466666666666667,0,3,0,3.75,0,2.6666666666666665,0,2.5714285714285716,0,4.333333333333333,0,3.2162162162162162,0,1,0,0,1.7035779470268704,1.5821735016491763,-0.13146459850610126,0.7253544515715376,3,3,4,4,3,4,4,3.5,1.2652279041507135,3,3,3,3,1,1,2,2.2857142857142856,0,-0.7997620045869479,0,-1.0295497206195257,3,2,2,3,3,1,1,1,1,3,1,1,3,3,1.1428571428571428,2.857142857142857,2,2,2,2,2,4,4,4,4,4,5,5,5,4,5,4,5,4,3,3,2,0,4.6,0,4,0,4,0,4.2,0,1,1,1,2,1,1,2,4,2,1,3,3,1,2,1,3,1,1,1,1,1.65,0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,28,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.5791612903225807,0.6941875,1,1,,0.8117857142857143,0.8795,0.9655172413793104,0.9696969696969697,0.076,0.395,0.349,0.029,1.911,219.5844423939189,2006.5725759922625,65.89655172413792,FALSE,1.82653938,1.7541631963333333,2.329576211,0.38138010933333333,0.4457458083333333,372,1.1022222222222222,0,1,0,0,1,FALSE,FALSE
464,2023-05-09T15:27:18Z,1,1.7786458333333333,768,6,3,3,3,2,3,2,1,4,2,2,2,3,4,2,4,3,2,3,1,1,1,2,1,1,3,2,0,0,0,0,2,3,1,4,4,3,2,2,2,2,3,1,1,3,2,2,1,2,3,4,4,3,1,1,1,1,1,1,3,3,3,2,1,2,1,1,1,3,3,3,3,3,0,2.6666666666666665,0,2.5555555555555554,0,2.3333333333333335,0,1.3333333333333333,0,2.142857142857143,0,1,0,2.081081081081081,0,2,0,0,-0.4360727598563519,-0.21215638235892573,0.37004003557187243,0.07894182660647335,3,2,4,2,1,3,3,2,0.20590391813185055,3,3,4,4,2,2,5,3.2857142857142856,0,-0.48975621610593195,0,-0.31633151986841235,3,3,4,4,5,3,4,4,2,4,4,4,3,4,3.4285714285714284,3.857142857142857,2,1,1,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1.4,0,5,0,5,0,5,0,5,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.05,0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,30,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.5129375,0.5795384615384616,1,0.8125,,0.59875,0.4832727272727273,0.9655172413793104,0.9166666666666666,0.059,0.356,0.433,0.015,1.961,58.374945027207886,1918.3805405646451,130.73333333333335,FALSE,1.2926781143333332,2.3104845866666666,1.799542012,0.2524534373333333,0.252286012,341,1.0103703703703704,0,1,0,0,1,FALSE,FALSE
465,2023-05-09T15:39:10Z,1,1.7777777777777777,864,6,3,1,1,1,1,1,5,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.4,0,1,0,1.3333333333333333,0,1,0,1,0,1,0,1.1081081081081081,0,0,0,0,-1.3030687711956503,-1.320536877436853,-0.632969232584075,-0.976753055010464,1,1,1,1,1,1,1,1,-0.97527640270563,5,5,5,5,3,3,5,4.428571428571429,0,0.2523129901776062,0,0.7385104099726091,1,1,2,1,1,1,1,1,1,5,1,1,1,1,1,1.7142857142857142,1,1,1,2,2,5,3,4,5,5,5,5,5,4,4,3,5,4,3,3,1.4,0,4.8,0,3.8,0,4,0,4.2,0,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1.15,0,"White, Caucasian, Anglo, European American",0,27,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.5785,0.6201666666666666,1,0.9375,,0.5862222222222222,0.5346111111111111,0.9310344827586207,1,0.053,0.483,0.609,0.015,1.368,189.86184235835324,2040.6363849800323,91.20000000000002,FALSE,0.9489742043333333,4.02345294,2.7094068966666667,0.43388172966666666,0.443331627,433,1.282962962962963,0,1,0,0,1,FALSE,FALSE
466,2023-05-09T15:36:37Z,1,1.7805164319248827,852,5,3,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,3,1,1,1,1,1,3,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,3,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1.75,0,1.4666666666666666,0,1,0,1,0,2,0,1.1428571428571428,0,1,0,1.1891891891891893,0,2,0,0,-0.9610428217682205,-1.0584765104651237,0.001669047977591695,-0.528403731243766,1,1,3,1,1,1,1,1,-0.8252876668661862,5,5,5,5,3,3,5,4.428571428571429,0,0.28678140321520745,0,0.7598198273008366,3,4,3,4,3,3,2,3,2,3,4,1,2,2,2.7142857142857144,2.857142857142857,2,2,2,4,2,4,4,4,4,4,5,4,3,4,4,4,4,4,3,4,2.4,0,4.2,0,3.6,0,4,0,3.933333333333333,0,2,1,1,4,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1.3,0,"White, Caucasian, Anglo, European American",0,30,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.62828125,0.6683548387096774,1,0.96875,,0.8892758620689655,0.8695428571428572,1,0.9722222222222222,0.069,0.44,0.398,0.023,1.808,80.810997266759,1907.333189471371,78.60869565217392,FALSE,2.0657909633333333,1.823307338,1.8597671793333332,0.385604944,0.33432025666666665,302,0.8948148148148148,0,1,0,0,1,FALSE,FALSE
467,2023-05-09T15:23:50Z,0.8999999761581421,1.7777777777777777,1080,3,2,5,2,3,2,4,4,3,5,4,4,3,4,2,4,4,5,5,3,3,5,5,5,3,8,1,2,0,2,1,3,5,3,5,5,3,4,4,5,3,2,2,2,4,3,3,3,4,4,4,4,4,3,5,1,3,2,1,5,5,5,2,2,2,1,3,5,2,3,3,4,3,0,3.533333333333333,0,4.111111111111111,0,3.1666666666666665,0,3,0,3.142857142857143,0,3,0,3.3513513513513513,0,4,1,0,1.9302695646706318,1.7649596964145755,1.1948381946789821,1.4798989455467788,2,2,3,3,1,1,1,5,0.8996588996948612,3,4,4,3,3,3,4,3.4285714285714284,0,-0.5816020079204035,0,-0.29860433854388657,1,3,3,3,2,4,2,2,4,3,4,4,2,2,3.2857142857142856,2.2857142857142856,2,3,2,2,2,3,4,3,5,3,5,4,2,4,5,5,4,4,4,3,2.2,0,4,0,3.6,0,4,0,3.8666666666666667,0,2,4,1,2,3,2,2,2,3,1,3,2,2,2,1,3,3,2,1,3,2.2,0,"White, Caucasian, Anglo, European American",0,29,1,2,NA,5,2,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,0.67271875,0.7303870967741936,1,1,,0.7922666666666667,1.10071875,1,0.9411764705882353,0.244,0.236,0.558,0.024,1.689,25.462404513267337,1807.701461858948,70.375,TRUE,2.0751637433333334,1.1631568996666666,2.104432366,0.3147820413333333,0.3039544963333333,318,0.9422222222222223,0,1,0,0,1,FALSE,FALSE
468,2023-05-09T15:21:32Z,0.8999999761581421,1.6,900,6,4,2,1,2,2,3,3,3,2,2,2,1,2,3,2,1,2,2,1,1,2,1,2,2,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1.5,0,2.066666666666667,0,1,0,1.4166666666666667,0,1.1666666666666667,0,1.8571428571428572,0,1,0,1.3243243243243243,0,1,0,0,-0.8079265537105922,-0.7104902304007857,-0.27881299354381356,-0.4946516119722997,1,1,1,2,1,1,2,1,-0.8252876668661862,5,5,5,5,2,3,4,4.142857142857143,0,1.5225479816087049,0,1.3747901041492245,4,4,4,4,2,3,4,5,4,3,5,5,4,4,4.285714285714286,3.5714285714285716,3,3,3,4,3,3,5,4,3,2,5,3,2,4,3,4,4,4,4,2,3.2,0,3.8,0,3.4,0,3.2,0,3.466666666666667,0,2,1,1,4,1,3,2,4,4,4,1,2,2,2,1,2,3,3,3,3,2.4,0,"White, Caucasian, Anglo, European American",0,22,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.5471875,0.6761612903225807,1,0.96875,,0.7588620689655172,0.6434444444444445,1,1,0.084,0.402,0.578,0.009,1.35,83.16351917174958,1902.2620708396587,150.00000000000003,FALSE,1.87246353,2.44887484,2.4145874833333334,0.2707172523333333,0.381528495,442,1.3096296296296297,0,1,0,0,1,FALSE,FALSE
469,2023-05-09T15:29:50Z,1,1.7708333333333333,768,4,1,3,2,3,2,1,2,3,3,2,1,3,4,1,4,1,4,5,1,1,4,5,3,4,0,2,0,0,0,0,1,3,4,4,3,1,3,1,3,1,1,3,2,4,2,1,3,5,4,5,5,2,1,1,1,3,1,1,1,2,1,1,1,3,1,2,4,1,2,1,1,1.25,0,2.3333333333333335,0,2.5555555555555554,0,3,0,1.5,0,1.4285714285714286,0,2.3333333333333335,0,2.2972972972972974,0,0,0,0,0.7948229534900373,0.4990331740438386,-0.5592950350652188,-0.0301309305106901,3,3,4,2,1,5,5,1,0.22463348400991967,5,4,4,5,3,2,3,3.7142857142857144,0,-0.9489851751782898,0,-0.37671367872507555,2,3,3,2,1,2,3,4,3,2,5,5,2,2,3.5714285714285716,2,2,2,1,2,2,5,4,4,4,4,4,5,5,4,5,3,5,4,4,3,1.8,0,4.6,0,4,0,4,0,4.2,0,3,2,4,2,3,4,2,3,2,3,1,3,3,4,1,3,2,3,2,2,2.6,0,"White, Caucasian, Anglo, European American",0,28,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.55690625,0.6684516129032259,1,0.96875,,0.7473793103448276,0.7856,0.9666666666666667,0.9722222222222222,0.075,0.416,0.52,0.013,1.534,67.45339764722247,1901.7010278470264,118.00000000000001,FALSE,1.8671415266666667,2.1144675066666667,2.15706555,0.37993883133333334,0.34390803033333334,152,0.45037037037037037,0,1,0,0,1,FALSE,FALSE
470,2023-05-09T15:22:05Z,1,1.7777777777777777,720,6,4,1,1,1,1,4,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,2,0,0,0,0,2,2,3,2,1,1,2,2,1,1,1,2,1,1,3,4,5,3,1,1,4,1,1,1,1,1,1,1,2,1,1,2,5,3,1,1,1,1,1,2,2,1.5,0,1.3333333333333333,0,1.7777777777777777,0,2.25,0,1,0,2.142857142857143,0,1,0,1.8108108108108107,0,1,0,0,-0.7423052959716089,-0.9620718274831731,-0.27881299354381356,-0.6204424105134934,1,1,2,1,1,1,1,1,-0.9002820347859082,5,5,5,5,2,1,5,4,0,1.3043879849421605,0,1.1654079512511095,1,3,4,4,1,1,3,3,3,3,5,1,3,2,2.7142857142857144,2.5714285714285716,2,2,2,3,2,5,2,4,4,2,4,4,4,3,3,3,5,3,2,1,2.2,0,4.2,0,2.6,0,3,0,3.2666666666666666,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,Black or African American,0,26,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.56621875,0.6586551724137931,1,0.90625,,1.6552592592592592,1.661103448275862,0.9642857142857143,0.9666666666666667,0.069,0.402,0.43,0.011,1.634,216.81673934697207,2107.6274155046262,148.54545454545453,FALSE,2.92563828,1.2627779016666667,1.1239514706666667,0.552553851,0.4077640046666667,372,1.1022222222222222,0,1,0,0,1,FALSE,FALSE
471,2023-05-09T15:32:36Z,1,1.6,800,3,1,1,1,2,3,2,1,5,1,4,2,1,4,1,4,3,2,1,1,1,1,5,1,4,3,1,1,0,0,0,1,1,1,1,1,1,4,4,4,2,1,5,1,3,1,2,1,3,5,5,5,2,1,1,1,1,1,1,3,3,1,2,1,1,1,1,3,1,1,2,2,1.5,0,2.3333333333333335,0,2,0,2.8333333333333335,0,1.1666666666666667,0,1.7142857142857142,0,1.6666666666666667,0,2.054054054054054,0,2,0,0,-0.15767954520611835,-0.1556621446946448,-0.07200514954126447,-0.11383364711795463,2,2,5,1,1,1,1,1,-0.5253101951872988,1,1,1,1,1,1,1,1,0,-0.7513884375921415,1,-1.6702250104474345,5,5,5,5,5,3,5,3,5,5,4,4,5,5,4.142857142857143,5,1,5,2,1,2,5,5,5,5,3,5,5,5,3,3,1,2,5,2,5,2.2,0,4.4,0,3.2,0,4.2,0,3.933333333333333,0,3,3,4,4,3,4,4,4,4,3,3,4,2,3,3,4,1,4,4,3,3.35,0,"White, Caucasian, Anglo, European American",0,26,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.5556129032258065,0.6231875,0.96875,1,,0.7026666666666667,0.5864571428571429,1,0.9722222222222222,0.148,0.361,0.799,0.025,1.941,169.92971515186937,1992.0600207197697,77.64,FALSE,1.55618272,2.3493834,2.4944669033333335,0.29729052633333336,0.401709441,396,1.1733333333333333,0,1,0,0,1,FALSE,FALSE
472,2023-05-09T15:39:28Z,1,1.6,900,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,-1.3667015059728465,-1.5261030067443018,-0.632969232584075,-1.0795361196641884,1,1,1,1,1,1,1,1,-0.97527640270563,5,5,5,5,3,3,5,4.428571428571429,0,1.3043879849421605,0,1.3889350494700485,2,1,3,2,3,2,4,2,5,1,3,4,3,3,3,2.4285714285714284,1,1,2,3,1,5,5,5,5,5,3,5,4,5,4,5,4,4,4,2,1.6,0,4.2,0,4.6,0,4.2,0,4.333333333333333,0,2,1,1,2,1,1,1,3,1,1,3,4,1,1,1,2,2,1,1,1,1.55,0,Black or African American,0,20,1,2,NA,5,2,0,1,0,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,0.5958125,0.6404375,1,1,,0.67775,0.7423611111111111,0.9655172413793104,1,0.096,0.412,0.513,0.031,1.46,36.774937016844426,1818.208834531432,47.096774193548384,FALSE,1.8128654866666667,2.80464962,2.822586836666667,0.43119029833333333,0.401863319,418,1.2385185185185186,0,1,0,0,1,FALSE,FALSE
473,2023-05-09T15:37:52Z,1,1.7786458333333333,768,6,2,4,3,3,3,3,2,4,3,3,2,1,3,1,3,3,2,3,1,1,2,3,3,3,1,1,1,0,1,0,2,3,2,3,4,4,5,3,3,3,2,2,1,3,3,4,2,2,3,2,3,3,1,1,1,4,5,1,2,2,2,3,3,2,2,3,1,3,2,1,1,1.75,0,2.7333333333333334,0,3.2222222222222223,0,2.5,0,2.5,0,2.142857142857143,0,2,0,2.5675675675675675,0,1,0,0,0.2917266441578297,0.31506242268225226,-0.2051387960249574,0.05496181332864743,4,4,5,2,3,3,2,1,0.22463348400991967,2,3,3,2,1,1,2,2,0,-0.5889048796881691,0,-1.0482095225432368,2,3,3,2,2,2,3,2,3,2,3,2,2,3,2.5714285714285716,2.2857142857142856,3,2,2,3,3,3,2,3,3,2,2,2,3,2,1,2,3,3,2,2,2.6,0,2.6,0,2.2,0,2.2,0,2.3333333333333335,0,1,1,1,3,1,1,3,4,1,1,3,3,2,1,1,3,1,1,1,1,1.7,0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,25,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.61034375,0.66521875,1,1,,0.6756551724137931,0.5976363636363636,0.9666666666666667,0.9428571428571428,0.23,0.213,0.583,0.018,1.365,46.26136803982643,1828.856049810961,75.83333333333334,FALSE,1.4792607333333334,2.16272624,1.8544827076666666,0.297259597,0.326767683,364,1.0785185185185184,0,1,0,0,1,FALSE,FALSE
475,2023-05-09T15:24:31Z,1,1.6,900,6,2,3,3,2,2,3,2,2,3,2,2,2,3,2,3,4,3,3,4,2,3,3,3,2,3,1,1,0,1,0,3,3,4,3,4,2,3,2,2,2,2,2,1,4,3,3,4,2,2,2,3,4,1,2,3,3,1,2,3,3,3,2,2,3,2,2,2,2,3,2,2,2.25,0,2.533333333333333,0,2.888888888888889,0,2.5,0,2.3333333333333335,0,2.5714285714285716,0,2,0,2.5405405405405403,0,2,0,0,0.6436952083941961,0.4760710000254534,0.14901744301530398,0.3125442215203787,2,3,4,2,2,3,2,3,0.5621461918523906,3,4,4,4,2,2,3,3.142857142857143,0,-0.7652935915493467,0,-0.5611861068534201,2,2,4,3,4,4,4,4,3,4,4,4,3,3,3.5714285714285716,3.2857142857142856,2,2,3,1,2,4,4,3,5,3,3,4,4,3,4,3,3,3,3,2,2,0,3.4,0,3.4,0,3.4,0,3.4,0,2,3,2,2,2,1,2,2,1,1,2,2,2,2,1,2,1,2,1,2,1.75,0,"White, Caucasian, Anglo, European American",0,24,0,1,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.68059375,0.7555,1,1,,0.7446428571428572,1.1210322580645162,0.9333333333333333,0.8857142857142857,0.133,0.461,0.607,0.021,1.724,47.053352967197505,1829.555574879508,82.09523809523809,FALSE,1.93187048,0.9718223056666667,1.94600297,0.381628045,0.303846785,320,0.9481481481481481,0,1,0,0,1,FALSE,FALSE
476,2023-05-09T15:21:54Z,0.8999999761581421,1.7777777777777777,1080,4,3,1,2,3,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,0,2,0,0,0,0,1,1,2,2,3,2,2,1,2,1,1,2,1,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.8666666666666667,0,1.7777777777777777,0,1.5833333333333333,0,1,0,1,0,1,0,1.3783783783783783,0,0,0,0,-0.9232608854942607,-0.8706787301004733,-0.632969232584075,-0.7518239813422741,2,2,3,2,1,2,2,3,0.262168720173503,5,5,5,5,3,3,4,4.285714285714286,0,0.16046719836313467,0,0.6072195258178422,2,2,3,3,1,2,2,1,2,2,4,2,2,3,2.142857142857143,2.2857142857142856,2,1,1,1,1,4,3,3,5,3,2,4,4,4,4,3,3,4,4,2,1.2,0,3.4,0,3.4,0,3.6,0,3.466666666666667,0,2,1,1,1,2,1,1,2,1,1,3,3,1,2,1,3,1,1,1,2,1.55,0,"Hispanic of Latino (e.g., Mexican American, Central American, and others) & White, Caucasian, Anglo, European American",1,29,0,1,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.6171875,0.6369655172413793,1,0.90625,,0.6093928571428572,0.5246571428571428,0.9655172413793104,0.9722222222222222,0.071,0.419,0.424,0.02,1.938,178.54136432025402,2072.9129591708033,96.89999999999999,FALSE,1.27802421,3.174602816666667,2.6049789366666665,0.3460379926666667,0.387661048,312,0.9244444444444444,0,1,0,0,1,FALSE,FALSE
